level	targets	status	latestReview	prerequisites	nextAction
cross_directory	src/contracts|src/native/surface	pending		within_directory:src/contracts;within_directory:src/native/surface	Read and review the complete scope.
cross_directory	src/contracts|src/native/vulkan	pending		within_directory:src/contracts;within_directory:src/native/vulkan	Read and review the complete scope.
cross_directory	src/contracts|src/plan	pending		within_directory:src/contracts;within_directory:src/plan	Read and review the complete scope.
cross_directory	src/contracts|src/quirk	pending		within_directory:src/contracts;within_directory:src/quirk	Read and review the complete scope.
cross_directory	src/contracts|src/runtime	pending		within_directory:src/contracts;within_directory:src/runtime	Read and review the complete scope.
cross_directory	src/contracts|src/runtime/numeric_stability	pending		within_directory:src/contracts;within_directory:src/runtime/numeric_stability	Read and review the complete scope.
cross_directory	src/contracts|src/runtime/numeric_stability/service	pending		within_directory:src/contracts;within_directory:src/runtime/numeric_stability/service	Read and review the complete scope.
cross_directory	src/contracts|src/runtime/render	pending		within_directory:src/contracts;within_directory:src/runtime/render	Read and review the complete scope.
cross_directory	src/contracts|src/runtime/security	pending		within_directory:src/contracts;within_directory:src/runtime/security	Read and review the complete scope.
cross_directory	src/contracts|src/runtime/trace	pending		within_directory:src/contracts;within_directory:src/runtime/trace	Read and review the complete scope.
cross_directory	src/contracts/model|src/core/abi	pending		within_directory:src/contracts/model;within_directory:src/core/abi	Read and review the complete scope.
cross_directory	src/contracts/model|src/core/compute	pending		within_directory:src/contracts/model;within_directory:src/core/compute	Read and review the complete scope.
cross_directory	src/contracts/model|src/core/resource	pending		within_directory:src/contracts/model;within_directory:src/core/resource	Read and review the complete scope.
cross_directory	src/contracts/model|src/full/lifecycle	pending		within_directory:src/contracts/model;within_directory:src/full/lifecycle	Read and review the complete scope.
cross_directory	src/contracts/model|src/full/render	pending		within_directory:src/contracts/model;within_directory:src/full/render	Read and review the complete scope.
cross_directory	src/contracts/model|src/full/surface	pending		within_directory:src/contracts/model;within_directory:src/full/surface	Read and review the complete scope.
cross_directory	src/contracts/model|src/native/lifecycle	pending		within_directory:src/contracts/model;within_directory:src/native/lifecycle	Read and review the complete scope.
cross_directory	src/contracts/model|src/native/render	pending		within_directory:src/contracts/model;within_directory:src/native/render	Read and review the complete scope.
cross_directory	src/contracts/model|src/native/resource	pending		within_directory:src/contracts/model;within_directory:src/native/resource	Read and review the complete scope.
cross_directory	src/contracts/model|src/native/shader	pending		within_directory:src/contracts/model;within_directory:src/native/shader	Read and review the complete scope.
cross_directory	src/contracts/model|src/native/support	pending		within_directory:src/contracts/model;within_directory:src/native/support	Read and review the complete scope.
cross_directory	src/contracts/model|src/native/surface	pending		within_directory:src/contracts/model;within_directory:src/native/surface	Read and review the complete scope.
cross_directory	src/contracts/model|src/native/vulkan	pending		within_directory:src/contracts/model;within_directory:src/native/vulkan	Read and review the complete scope.
cross_directory	src/contracts/model|src/plan	pending		within_directory:src/contracts/model;within_directory:src/plan	Read and review the complete scope.
cross_directory	src/contracts/model|src/quirk	pending		within_directory:src/contracts/model;within_directory:src/quirk	Read and review the complete scope.
cross_directory	src/contracts/model|src/runtime	pending		within_directory:src/contracts/model;within_directory:src/runtime	Read and review the complete scope.
cross_directory	src/contracts/model|src/runtime/numeric_stability	pending		within_directory:src/contracts/model;within_directory:src/runtime/numeric_stability	Read and review the complete scope.
cross_directory	src/contracts/model|src/runtime/trace	pending		within_directory:src/contracts/model;within_directory:src/runtime/trace	Read and review the complete scope.
cross_directory	src/contracts/numeric_stability|src/runtime/numeric_stability	pending		within_directory:src/contracts/numeric_stability;within_directory:src/runtime/numeric_stability	Read and review the complete scope.
cross_directory	src/contracts/primitives|src/runtime	pending		within_directory:src/contracts/primitives;within_directory:src/runtime	Read and review the complete scope.
cross_directory	src/contracts/primitives|src/runtime/trace	pending		within_directory:src/contracts/primitives;within_directory:src/runtime/trace	Read and review the complete scope.
cross_directory	src/core|src/core/compute	pending		within_directory:src/core;within_directory:src/core/compute	Read and review the complete scope.
cross_directory	src/core|src/core/resource	pending		within_directory:src/core;within_directory:src/core/resource	Read and review the complete scope.
cross_directory	src/core|src/full	pending		within_directory:src/core;within_directory:src/full	Read and review the complete scope.
cross_directory	src/core|src/full/command	pending		within_directory:src/core;within_directory:src/full/command	Read and review the complete scope.
cross_directory	src/core/abi|src/core/abi/generated	pending		within_directory:src/core/abi;within_directory:src/core/abi/generated	Read and review the complete scope.
cross_directory	src/core/abi|src/core/abi/procs	pending		within_directory:src/core/abi;within_directory:src/core/abi/procs	Read and review the complete scope.
cross_directory	src/core/abi|src/core/compute	pending		within_directory:src/core/abi;within_directory:src/core/compute	Read and review the complete scope.
cross_directory	src/core/abi|src/core/queue	pending		within_directory:src/core/abi;within_directory:src/core/queue	Read and review the complete scope.
cross_directory	src/core/abi|src/core/resource	pending		within_directory:src/core/abi;within_directory:src/core/resource	Read and review the complete scope.
cross_directory	src/core/abi|src/core/runtime	pending		within_directory:src/core/abi;within_directory:src/core/runtime	Read and review the complete scope.
cross_directory	src/core/abi|src/dropin	pending		within_directory:src/core/abi;within_directory:src/dropin	Read and review the complete scope.
cross_directory	src/core/abi|src/full/lifecycle	pending		within_directory:src/core/abi;within_directory:src/full/lifecycle	Read and review the complete scope.
cross_directory	src/core/abi|src/full/render	pending		within_directory:src/core/abi;within_directory:src/full/render	Read and review the complete scope.
cross_directory	src/core/abi|src/full/surface	pending		within_directory:src/core/abi;within_directory:src/full/surface	Read and review the complete scope.
cross_directory	src/core/abi|src/native/command	pending		within_directory:src/core/abi;within_directory:src/native/command	Read and review the complete scope.
cross_directory	src/core/abi|src/native/compute	pending		within_directory:src/core/abi;within_directory:src/native/compute	Read and review the complete scope.
cross_directory	src/core/abi|src/native/diagnostics	pending		within_directory:src/core/abi;within_directory:src/native/diagnostics	Read and review the complete scope.
cross_directory	src/core/abi|src/native/lifecycle	pending		within_directory:src/core/abi;within_directory:src/native/lifecycle	Read and review the complete scope.
cross_directory	src/core/abi|src/native/queue	pending		within_directory:src/core/abi;within_directory:src/native/queue	Read and review the complete scope.
cross_directory	src/core/abi|src/native/render	pending		within_directory:src/core/abi;within_directory:src/native/render	Read and review the complete scope.
cross_directory	src/core/abi|src/native/resource	pending		within_directory:src/core/abi;within_directory:src/native/resource	Read and review the complete scope.
cross_directory	src/core/abi|src/native/shader	pending		within_directory:src/core/abi;within_directory:src/native/shader	Read and review the complete scope.
cross_directory	src/core/abi|src/native/support	pending		within_directory:src/core/abi;within_directory:src/native/support	Read and review the complete scope.
cross_directory	src/core/abi|src/native/vulkan	pending		within_directory:src/core/abi;within_directory:src/native/vulkan	Read and review the complete scope.
cross_directory	src/core/abi|src/runtime	pending		within_directory:src/core/abi;within_directory:src/runtime	Read and review the complete scope.
cross_directory	src/core/abi|src/runtime/diagnostics	pending		within_directory:src/core/abi;within_directory:src/runtime/diagnostics	Read and review the complete scope.
cross_directory	src/core/abi|src/runtime/queue	pending		within_directory:src/core/abi;within_directory:src/runtime/queue	Read and review the complete scope.
cross_directory	src/core/abi|src/runtime/render	pending		within_directory:src/core/abi;within_directory:src/runtime/render	Read and review the complete scope.
cross_directory	src/core/abi/generated|src/core/abi/procs	pending		within_directory:src/core/abi/generated;within_directory:src/core/abi/procs	Read and review the complete scope.
cross_directory	src/core/abi/generated|src/native/vulkan	pending		within_directory:src/core/abi/generated;within_directory:src/native/vulkan	Read and review the complete scope.
cross_directory	src/core/abi/procs|src/core/compute	pending		within_directory:src/core/abi/procs;within_directory:src/core/compute	Read and review the complete scope.
cross_directory	src/core/abi/procs|src/core/resource	pending		within_directory:src/core/abi/procs;within_directory:src/core/resource	Read and review the complete scope.
cross_directory	src/core/abi/procs|src/core/runtime	pending		within_directory:src/core/abi/procs;within_directory:src/core/runtime	Read and review the complete scope.
cross_directory	src/core/abi/procs|src/dropin	pending		within_directory:src/core/abi/procs;within_directory:src/dropin	Read and review the complete scope.
cross_directory	src/core/abi/procs|src/full/lifecycle	pending		within_directory:src/core/abi/procs;within_directory:src/full/lifecycle	Read and review the complete scope.
cross_directory	src/core/abi/procs|src/full/render	pending		within_directory:src/core/abi/procs;within_directory:src/full/render	Read and review the complete scope.
cross_directory	src/core/compute|src/core/resource	pending		within_directory:src/core/compute;within_directory:src/core/resource	Read and review the complete scope.
cross_directory	src/core/compute|src/native/compute	pending		within_directory:src/core/compute;within_directory:src/native/compute	Read and review the complete scope.
cross_directory	src/core/resource|src/full/lifecycle	pending		within_directory:src/core/resource;within_directory:src/full/lifecycle	Read and review the complete scope.
cross_directory	src/core/resource|src/full/render	pending		within_directory:src/core/resource;within_directory:src/full/render	Read and review the complete scope.
cross_directory	src/core/resource|src/full/surface	pending		within_directory:src/core/resource;within_directory:src/full/surface	Read and review the complete scope.
cross_directory	src/dropin|src/full/render	pending		within_directory:src/dropin;within_directory:src/full/render	Read and review the complete scope.
cross_directory	src/dropin|src/full/surface	pending		within_directory:src/dropin;within_directory:src/full/surface	Read and review the complete scope.
cross_directory	src/dropin|src/native	pending		within_directory:src/dropin;within_directory:src/native	Read and review the complete scope.
cross_directory	src/dropin|src/native/command	pending		within_directory:src/dropin;within_directory:src/native/command	Read and review the complete scope.
cross_directory	src/dropin|src/native/compute	pending		within_directory:src/dropin;within_directory:src/native/compute	Read and review the complete scope.
cross_directory	src/dropin|src/native/queue	pending		within_directory:src/dropin;within_directory:src/native/queue	Read and review the complete scope.
cross_directory	src/dropin|src/native/resource	pending		within_directory:src/dropin;within_directory:src/native/resource	Read and review the complete scope.
cross_directory	src/dropin|src/native/support	pending		within_directory:src/dropin;within_directory:src/native/support	Read and review the complete scope.
cross_directory	src/dropin|src/runtime	pending		within_directory:src/dropin;within_directory:src/runtime	Read and review the complete scope.
cross_directory	src/dropin|src/runtime/diagnostics	pending		within_directory:src/dropin;within_directory:src/runtime/diagnostics	Read and review the complete scope.
cross_directory	src/dropin|src/runtime/queue	pending		within_directory:src/dropin;within_directory:src/runtime/queue	Read and review the complete scope.
cross_directory	src/dropin|src/runtime/render	pending		within_directory:src/dropin;within_directory:src/runtime/render	Read and review the complete scope.
cross_directory	src/full|src/full/command	pending		within_directory:src/full;within_directory:src/full/command	Read and review the complete scope.
cross_directory	src/full|src/full/lifecycle	pending		within_directory:src/full;within_directory:src/full/lifecycle	Read and review the complete scope.
cross_directory	src/full|src/full/render	pending		within_directory:src/full;within_directory:src/full/render	Read and review the complete scope.
cross_directory	src/full|src/full/surface	pending		within_directory:src/full;within_directory:src/full/surface	Read and review the complete scope.
cross_directory	src/full/command|src/runtime/security	pending		within_directory:src/full/command;within_directory:src/runtime/security	Read and review the complete scope.
cross_directory	src/full/lifecycle|src/full/render	pending		within_directory:src/full/lifecycle;within_directory:src/full/render	Read and review the complete scope.
cross_directory	src/full/lifecycle|src/full/surface	pending		within_directory:src/full/lifecycle;within_directory:src/full/surface	Read and review the complete scope.
cross_directory	src/full/render|src/native/command	pending		within_directory:src/full/render;within_directory:src/native/command	Read and review the complete scope.
cross_directory	src/full/render|src/native/render	pending		within_directory:src/full/render;within_directory:src/native/render	Read and review the complete scope.
cross_directory	src/full/surface|src/native/surface	pending		within_directory:src/full/surface;within_directory:src/native/surface	Read and review the complete scope.
cross_directory	src/native|src/native/api	pending		within_directory:src/native;within_directory:src/native/api	Read and review the complete scope.
cross_directory	src/native|src/native/cache	pending		within_directory:src/native;within_directory:src/native/cache	Read and review the complete scope.
cross_directory	src/native|src/native/compute	pending		within_directory:src/native;within_directory:src/native/compute	Read and review the complete scope.
cross_directory	src/native/api|src/native/command	pending		within_directory:src/native/api;within_directory:src/native/command	Read and review the complete scope.
cross_directory	src/native/api|src/native/compute	pending		within_directory:src/native/api;within_directory:src/native/compute	Read and review the complete scope.
cross_directory	src/native/api|src/native/diagnostics	pending		within_directory:src/native/api;within_directory:src/native/diagnostics	Read and review the complete scope.
cross_directory	src/native/api|src/native/lifecycle	pending		within_directory:src/native/api;within_directory:src/native/lifecycle	Read and review the complete scope.
cross_directory	src/native/api|src/native/queue	pending		within_directory:src/native/api;within_directory:src/native/queue	Read and review the complete scope.
cross_directory	src/native/api|src/native/render	pending		within_directory:src/native/api;within_directory:src/native/render	Read and review the complete scope.
cross_directory	src/native/api|src/native/resource	pending		within_directory:src/native/api;within_directory:src/native/resource	Read and review the complete scope.
cross_directory	src/native/api|src/native/shader	pending		within_directory:src/native/api;within_directory:src/native/shader	Read and review the complete scope.
cross_directory	src/native/api|src/native/support	pending		within_directory:src/native/api;within_directory:src/native/support	Read and review the complete scope.
cross_directory	src/native/api|src/native/surface	pending		within_directory:src/native/api;within_directory:src/native/surface	Read and review the complete scope.
cross_directory	src/native/cache|src/native/lifecycle	pending		within_directory:src/native/cache;within_directory:src/native/lifecycle	Read and review the complete scope.
cross_directory	src/native/cache|src/native/shader	pending		within_directory:src/native/cache;within_directory:src/native/shader	Read and review the complete scope.
cross_directory	src/native/cache|src/native/support	pending		within_directory:src/native/cache;within_directory:src/native/support	Read and review the complete scope.
cross_directory	src/native/cache|src/runtime/cache	pending		within_directory:src/native/cache;within_directory:src/runtime/cache	Read and review the complete scope.
cross_directory	src/native/cache|src/runtime/device	pending		within_directory:src/native/cache;within_directory:src/runtime/device	Read and review the complete scope.
cross_directory	src/native/command|src/native/compute	pending		within_directory:src/native/command;within_directory:src/native/compute	Read and review the complete scope.
cross_directory	src/native/command|src/native/lifecycle	pending		within_directory:src/native/command;within_directory:src/native/lifecycle	Read and review the complete scope.
cross_directory	src/native/command|src/native/queue	pending		within_directory:src/native/command;within_directory:src/native/queue	Read and review the complete scope.
cross_directory	src/native/command|src/native/render	pending		within_directory:src/native/command;within_directory:src/native/render	Read and review the complete scope.
cross_directory	src/native/command|src/native/resource	pending		within_directory:src/native/command;within_directory:src/native/resource	Read and review the complete scope.
cross_directory	src/native/command|src/native/support	pending		within_directory:src/native/command;within_directory:src/native/support	Read and review the complete scope.
cross_directory	src/native/command|src/native/vulkan	pending		within_directory:src/native/command;within_directory:src/native/vulkan	Read and review the complete scope.
cross_directory	src/native/command|src/runtime/diagnostics	pending		within_directory:src/native/command;within_directory:src/runtime/diagnostics	Read and review the complete scope.
cross_directory	src/native/command|src/runtime/render	pending		within_directory:src/native/command;within_directory:src/runtime/render	Read and review the complete scope.
cross_directory	src/native/compute|src/native/diagnostics	pending		within_directory:src/native/compute;within_directory:src/native/diagnostics	Read and review the complete scope.
cross_directory	src/native/compute|src/native/queue	pending		within_directory:src/native/compute;within_directory:src/native/queue	Read and review the complete scope.
cross_directory	src/native/compute|src/native/resource	pending		within_directory:src/native/compute;within_directory:src/native/resource	Read and review the complete scope.
cross_directory	src/native/compute|src/native/shader	pending		within_directory:src/native/compute;within_directory:src/native/shader	Read and review the complete scope.
cross_directory	src/native/compute|src/native/support	pending		within_directory:src/native/compute;within_directory:src/native/support	Read and review the complete scope.
cross_directory	src/native/compute|src/native/vulkan	pending		within_directory:src/native/compute;within_directory:src/native/vulkan	Read and review the complete scope.
cross_directory	src/native/compute|src/runtime/diagnostics	pending		within_directory:src/native/compute;within_directory:src/runtime/diagnostics	Read and review the complete scope.
cross_directory	src/native/diagnostics|src/native/lifecycle	pending		within_directory:src/native/diagnostics;within_directory:src/native/lifecycle	Read and review the complete scope.
cross_directory	src/native/diagnostics|src/native/queue	pending		within_directory:src/native/diagnostics;within_directory:src/native/queue	Read and review the complete scope.
cross_directory	src/native/diagnostics|src/native/support	pending		within_directory:src/native/diagnostics;within_directory:src/native/support	Read and review the complete scope.
cross_directory	src/native/diagnostics|src/native/vulkan	pending		within_directory:src/native/diagnostics;within_directory:src/native/vulkan	Read and review the complete scope.
cross_directory	src/native/diagnostics|src/runtime/diagnostics	pending		within_directory:src/native/diagnostics;within_directory:src/runtime/diagnostics	Read and review the complete scope.
cross_directory	src/native/lifecycle|src/native/resource	pending		within_directory:src/native/lifecycle;within_directory:src/native/resource	Read and review the complete scope.
cross_directory	src/native/lifecycle|src/native/shader	pending		within_directory:src/native/lifecycle;within_directory:src/native/shader	Read and review the complete scope.
cross_directory	src/native/lifecycle|src/native/support	pending		within_directory:src/native/lifecycle;within_directory:src/native/support	Read and review the complete scope.
cross_directory	src/native/lifecycle|src/native/surface	pending		within_directory:src/native/lifecycle;within_directory:src/native/surface	Read and review the complete scope.
cross_directory	src/native/lifecycle|src/native/vulkan	pending		within_directory:src/native/lifecycle;within_directory:src/native/vulkan	Read and review the complete scope.
cross_directory	src/native/lifecycle|src/runtime/device	pending		within_directory:src/native/lifecycle;within_directory:src/runtime/device	Read and review the complete scope.
cross_directory	src/native/queue|src/native/render	pending		within_directory:src/native/queue;within_directory:src/native/render	Read and review the complete scope.
cross_directory	src/native/queue|src/native/resource	pending		within_directory:src/native/queue;within_directory:src/native/resource	Read and review the complete scope.
cross_directory	src/native/queue|src/native/support	pending		within_directory:src/native/queue;within_directory:src/native/support	Read and review the complete scope.
cross_directory	src/native/queue|src/native/vulkan	pending		within_directory:src/native/queue;within_directory:src/native/vulkan	Read and review the complete scope.
cross_directory	src/native/queue|src/runtime	pending		within_directory:src/native/queue;within_directory:src/runtime	Read and review the complete scope.
cross_directory	src/native/queue|src/runtime/diagnostics	pending		within_directory:src/native/queue;within_directory:src/runtime/diagnostics	Read and review the complete scope.
cross_directory	src/native/queue|src/runtime/render	pending		within_directory:src/native/queue;within_directory:src/runtime/render	Read and review the complete scope.
cross_directory	src/native/render|src/native/resource	pending		within_directory:src/native/render;within_directory:src/native/resource	Read and review the complete scope.
cross_directory	src/native/render|src/native/support	pending		within_directory:src/native/render;within_directory:src/native/support	Read and review the complete scope.
cross_directory	src/native/render|src/native/vulkan	pending		within_directory:src/native/render;within_directory:src/native/vulkan	Read and review the complete scope.
cross_directory	src/native/render|src/runtime/diagnostics	pending		within_directory:src/native/render;within_directory:src/runtime/diagnostics	Read and review the complete scope.
cross_directory	src/native/render|src/runtime/render	pending		within_directory:src/native/render;within_directory:src/runtime/render	Read and review the complete scope.
cross_directory	src/native/resource|src/native/shader	pending		within_directory:src/native/resource;within_directory:src/native/shader	Read and review the complete scope.
cross_directory	src/native/resource|src/native/support	pending		within_directory:src/native/resource;within_directory:src/native/support	Read and review the complete scope.
cross_directory	src/native/resource|src/native/vulkan	pending		within_directory:src/native/resource;within_directory:src/native/vulkan	Read and review the complete scope.
cross_directory	src/native/resource|src/runtime/diagnostics	pending		within_directory:src/native/resource;within_directory:src/runtime/diagnostics	Read and review the complete scope.
cross_directory	src/native/shader|src/native/support	pending		within_directory:src/native/shader;within_directory:src/native/support	Read and review the complete scope.
cross_directory	src/native/shader|src/native/vulkan	pending		within_directory:src/native/shader;within_directory:src/native/vulkan	Read and review the complete scope.
cross_directory	src/native/shader|src/runtime/cache	pending		within_directory:src/native/shader;within_directory:src/runtime/cache	Read and review the complete scope.
cross_directory	src/native/support|src/native/surface	pending		within_directory:src/native/support;within_directory:src/native/surface	Read and review the complete scope.
cross_directory	src/native/support|src/native/vulkan	pending		within_directory:src/native/support;within_directory:src/native/vulkan	Read and review the complete scope.
cross_directory	src/native/support|src/runtime/diagnostics	pending		within_directory:src/native/support;within_directory:src/runtime/diagnostics	Read and review the complete scope.
cross_directory	src/native/support|src/runtime/queue	pending		within_directory:src/native/support;within_directory:src/runtime/queue	Read and review the complete scope.
cross_directory	src/native/surface|src/native/vulkan	pending		within_directory:src/native/surface;within_directory:src/native/vulkan	Read and review the complete scope.
cross_directory	src/native/vulkan|src/runtime/diagnostics	pending		within_directory:src/native/vulkan;within_directory:src/runtime/diagnostics	Read and review the complete scope.
cross_directory	src/plan|src/quirk	pending		within_directory:src/plan;within_directory:src/quirk	Read and review the complete scope.
cross_directory	src/plan|src/runtime	pending		within_directory:src/plan;within_directory:src/runtime	Read and review the complete scope.
cross_directory	src/plan|src/runtime/trace	pending		within_directory:src/plan;within_directory:src/runtime/trace	Read and review the complete scope.
cross_directory	src/quirk|src/runtime/trace	pending		within_directory:src/quirk;within_directory:src/runtime/trace	Read and review the complete scope.
cross_directory	src/quirk|src/verification	pending		within_directory:src/quirk;within_directory:src/verification	Read and review the complete scope.
cross_directory	src/runtime|src/runtime/device	pending		within_directory:src/runtime;within_directory:src/runtime/device	Read and review the complete scope.
cross_directory	src/runtime|src/runtime/numeric_stability	pending		within_directory:src/runtime;within_directory:src/runtime/numeric_stability	Read and review the complete scope.
cross_directory	src/runtime|src/runtime/queue	pending		within_directory:src/runtime;within_directory:src/runtime/queue	Read and review the complete scope.
cross_directory	src/runtime|src/runtime/simd	pending		within_directory:src/runtime;within_directory:src/runtime/simd	Read and review the complete scope.
cross_directory	src/runtime|src/runtime/trace	pending		within_directory:src/runtime;within_directory:src/runtime/trace	Read and review the complete scope.
cross_directory	src/runtime/numeric_stability|src/runtime/numeric_stability/service	pending		within_directory:src/runtime/numeric_stability;within_directory:src/runtime/numeric_stability/service	Read and review the complete scope.
cross_directory	src/runtime/numeric_stability|src/runtime/simd	pending		within_directory:src/runtime/numeric_stability;within_directory:src/runtime/simd	Read and review the complete scope.
cross_directory	src/runtime/numeric_stability|src/runtime/trace	pending		within_directory:src/runtime/numeric_stability;within_directory:src/runtime/trace	Read and review the complete scope.
cross_directory	src/runtime/trace|src/tooling	pending		within_directory:src/runtime/trace;within_directory:src/tooling	Read and review the complete scope.
